timestamp,current_price,predicted_price,actual_future_price,prediction_error,prediction_std,ci_lower,ci_upper,within_ci
2026-01-21 05:00:00,0.605,0.6037662965377361,0.605,0.0012337034622639242,0.010253044522116539,0.5836703292743877,0.6238622638010844,True
2026-01-21 05:01:00,0.605,0.6038836524833211,0.605,0.0011163475166788839,0.010253044522116539,0.5837876852199727,0.6239796197466695,True
2026-01-21 05:02:00,0.605,0.6039898449537394,0.605,0.0010101550462605635,0.010253044522116539,0.583893877690391,0.6240858122170878,True
2026-01-21 05:03:00,0.605,0.6040859358736951,0.605,0.0009140641263049032,0.010253044522116539,0.5839899686103467,0.6241819031370435,True
2026-01-21 05:04:00,0.605,0.6041728861523877,0.605,0.0008271138476122486,0.010253044522116539,0.5840769188890393,0.6242688534157361,True
2026-01-21 05:05:00,0.605,0.6042515652926043,0.605,0.0007484347073957176,0.010253044522116539,0.5841555980292559,0.6243475325559527,True
2026-01-21 05:06:00,0.605,0.6043227600857468,0.605,0.0006772399142531693,0.010253044522116539,0.5842267928223984,0.6244187273490952,True
2026-01-21 05:07:00,0.605,0.6043871824797468,0.605,0.0006128175202532171,0.010253044522116539,0.5842912152163984,0.6244831497430952,True
2026-01-21 05:08:00,0.605,0.6044454766985442,0.605,0.0005545233014557782,0.010253044522116539,0.5843495094351958,0.6245414439618926,True
2026-01-21 05:09:00,0.605,0.6044982256843271,0.605,0.0005017743156728871,0.010253044522116539,0.5844022584209787,0.6245941929476755,True
2026-01-21 05:10:00,0.605,0.6045459569269532,0.605,0.0004540430730467504,0.010253044522116539,0.5844499896636048,0.6246419241903016,True
2026-01-21 05:11:00,0.605,0.604589147738849,0.605,0.0004108522611510068,0.010253044522116539,0.5844931804755006,0.6246851150021974,True
2026-01-21 05:12:00,0.605,0.6046282300281332,0.605,0.00037176997186683103,0.010253044522116539,0.5845322627647848,0.6247241972914815,True
2026-01-21 05:13:00,0.605,0.6046635946176987,0.605,0.0003364053823012858,0.010253044522116539,0.5845676273543503,0.6247595618810471,True
2026-01-21 05:14:00,0.605,0.6046955951534413,0.605,0.0003044048465586924,0.010253044522116539,0.5845996278900929,0.6247915624167897,True
2026-01-21 05:15:00,0.605,0.6047245516407183,0.605,0.00027544835928172695,0.010253044522116539,0.5846285843773699,0.6248205189040666,True
2026-01-21 05:16:00,0.605,0.6047507536444023,0.605,0.0002492463555976432,0.010253044522116539,0.584654786381054,0.6248467209077507,True
2026-01-21 05:17:00,0.605,0.6047744631845305,0.605,0.00022553681546944038,0.010253044522116539,0.5846784959211822,0.6248704304478789,True
2026-01-21 05:18:00,0.605,0.604795917356504,0.605,0.00020408264349602856,0.010253044522116539,0.5846999500931556,0.6248918846198523,True
2026-01-21 05:19:00,0.605,0.6048153307020424,0.605,0.0001846692979575737,0.010253044522116539,0.584719363438694,0.6249112979653908,True
2026-01-21 05:20:00,0.605,0.6048328973546013,0.605,0.0001671026453986535,0.010253044522116539,0.5847369300912529,0.6249288646179497,True
2026-01-21 05:21:00,0.605,0.6048487929807063,0.605,0.00015120701929371982,0.010253044522116539,0.5847528257173579,0.6249447602440547,True
2026-01-21 05:22:00,0.605,0.6048631765366183,0.605,0.00013682346338173001,0.010253044522116539,0.5847672092732699,0.6249591437999666,True
2026-01-21 05:23:00,0.605,0.6048761918578964,0.605,0.00012380814210355418,0.010253044522116539,0.584780224594548,0.6249721591212448,True
2026-01-21 05:24:00,0.605,0.6048879690977536,0.605,0.00011203090224642942,0.010253044522116539,0.5847920018344052,0.6249839363611019,True
2026-01-21 05:25:00,0.605,0.6048986260285882,0.605,0.00010137397141174453,0.010253044522116539,0.5848026587652398,0.6249945932919366,True
2026-01-21 05:26:00,0.605,0.6049082692197089,0.605,9.173078029112158e-05,0.010253044522116539,0.5848123019563605,0.6250042364830573,True
2026-01-21 05:28:00,0.605,0.6049169951030265,0.605,8.30048969734376e-05,0.010253044522116539,0.5848210278396782,0.6250129623663749,True
2026-01-21 05:29:00,0.605,0.6049248909373744,0.605,7.510906262553352e-05,0.010253044522116539,0.5848289236740261,0.6250208582007228,True
2026-01-21 05:30:00,0.605,0.6049320356810961,0.605,6.796431890387922e-05,0.010253044522116539,0.5848360684177477,0.6250280029444445,True
2026-01-21 05:31:00,0.605,0.6049385007816287,0.605,6.149921837128591e-05,0.010253044522116539,0.5848425335182803,0.6250344680449771,True
2026-01-21 05:32:00,0.605,0.6049443508899777,0.605,5.564911002231554e-05,0.010253044522116539,0.5848483836266293,0.6250403181533261,True
2026-01-21 05:33:00,0.605,0.6049496445072263,0.605,5.035549277365714e-05,0.010253044522116539,0.5848536772438779,0.6250456117705747,True
2026-01-21 05:34:00,0.605,0.6049544345695473,0.605,4.556543045264316e-05,0.010253044522116539,0.584858467306199,0.6250504018328957,True
2026-01-21 05:35:00,0.605,0.6049587689775638,0.605,4.1231022436138964e-05,0.010253044522116539,0.5848628017142155,0.6250547362409122,True
2026-01-21 05:36:00,0.605,0.6049626910753559,0.605,3.7308924644041674e-05,0.010253044522116539,0.5848667238120075,0.6250586583387043,True
2026-01-21 05:37:00,0.605,0.6049662400839015,0.605,3.375991609844142e-05,0.010253044522116539,0.5848702728205531,0.6250622073472499,True
2026-01-21 05:38:00,0.605,0.6049694514932862,0.605,3.054850671380116e-05,0.010253044522116539,0.5848734842299378,0.6250654187566346,True
2026-01-21 05:39:00,0.605,0.6049723574176037,0.605,2.7642582396292248e-05,0.010253044522116539,0.5848763901542553,0.6250683246809521,True
2026-01-21 05:40:00,0.605,0.6049749869160973,0.605,2.5013083902680755e-05,0.010253044522116539,0.5848790196527489,0.6250709541794457,True
2026-01-21 05:41:00,0.605,0.6049773662837519,0.605,2.2633716248110503e-05,0.010253044522116539,0.5848813990204035,0.6250733335471003,True
2026-01-21 05:42:00,0.605,0.6049795193142439,0.605,2.0480685756107952e-05,0.010253044522116539,0.5848835520508955,0.6250754865775923,True
2026-01-21 05:43:00,0.605,0.6049814675378784,0.605,1.8532462121578774e-05,0.010253044522116539,0.58488550027453,0.6250774348012268,True
2026-01-21 05:44:00,0.605,0.6049832304368917,0.605,1.6769563108254282e-05,0.010253044522116539,0.5848872631735433,0.6250791977002401,True
2026-01-21 05:45:00,0.605,0.6049848256402739,0.605,1.5174359726088937e-05,0.010253044522116539,0.5848888583769255,0.6250807929036223,True
2026-01-21 05:46:00,0.605,0.6049862691000588,0.605,1.3730899941166719e-05,0.010253044522116539,0.5848903018367104,0.6250822363634072,True
2026-01-21 05:47:00,0.605,0.6049875752508443,0.605,1.2424749155637294e-05,0.010253044522116539,0.584891607987496,0.6250835425141927,True
