trade_id,timestamp,ticker,side,quantity,entry_price,exit_price,exit_timestamp,pnl,pnl_pct,fair_value,mispricing,signal_strength,orderbook_imbalance,score_differential,win_probability
13,1769575427.8034244,KXNBAGAME-26JAN27LACUTA-UTA,sell,4,0.065,0.055,1769575436.1885056,0.04000000000000001,15.384615384615389,0.070667056767267,0.005667056767267004,-0.0014329547089739472,0.0,-13,0.02
14,1769575438.3269727,KXNBAGAME-26JAN27LACUTA-UTA,sell,7,0.05,0.055,1769575440.4788418,-0.03499999999999998,-9.999999999999993,0.054310189746618574,0.0043101897466185715,-0.001980270890353471,0.0,-13,0.02
15,1769575442.6225321,KXNBAGAME-26JAN27LACUTA-UTA,sell,4,0.055,0.045,1769575450.9882913,0.04000000000000001,18.181818181818183,0.05252985790889533,-0.002470142091104667,-0.0012923739135728735,0.0,-16,0.02
16,1769575455.1992433,KXNBAGAME-26JAN27LACUTA-UTA,sell,2,0.045,0.035,1769575461.4794757,0.01999999999999999,22.222222222222214,0.04878024689011081,0.0037802468901108124,-0.0006438116885404356,0.0,-16,0.02
17,1769575463.619578,KXNBAGAME-26JAN27LACUTA-UTA,sell,7,0.035,0.045,1769575482.3515146,-0.06999999999999997,-28.57142857142855,0.03890794627784347,0.003907946277843466,-0.00136652464259736,0.0,-16,0.02
18,1769575484.4904711,KXNBAGAME-26JAN27LACUTA-UTA,buy,3,0.045,0.035,1769575486.6392512,-0.029999999999999985,-22.22222222222221,0.039792532587428875,-0.0052074674125711234,0.0007706868387533502,0.0,-19,0.02
19,1769575534.4565892,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.04,0.035,1769575538.6905298,-0.009999999999999995,-12.499999999999993,0.03870526754054692,-0.0012947324594530796,0.0005186501190913125,0.0,-16,0.02
20,1769575540.8300452,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.045,0.04,1769575551.271677,-0.009999999999999995,-11.111111111111107,0.0405121741205377,-0.0044878258794622955,0.0005209557983685098,0.0,-16,0.02
21,1769575638.4860659,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.055,0.05,1769575655.1566124,-0.009999999999999995,-9.090909090909086,0.048051775638108724,-0.006948224361891277,0.0005564483062429226,0.0,-16,0.02
22,1769575781.918961,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.065,0.055,1769575792.3433192,-0.020000000000000004,-15.384615384615389,0.06095444164495254,-0.004045558355047461,0.0007438976314245382,0.0,-16,0.02
23,1769575796.5558481,KXNBAGAME-26JAN27LACUTA-UTA,sell,2,0.055,0.065,1769575811.2219548,-0.020000000000000004,-18.181818181818183,0.05823509034922728,0.003235090349227282,-0.0005753290616963102,0.0,-15,0.02
24,1769575813.3598144,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.065,0.07,1769575815.596587,0.010000000000000009,7.692307692307699,0.05989059892833607,-0.005109401071663931,0.0006645511765423554,0.0,-14,0.02
25,1769575817.7361538,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.065,0.055,1769575828.1535516,-0.020000000000000004,-15.384615384615389,0.06338700782129836,-0.0016129921787016444,0.0008680144370615039,0.0,-14,0.02
26,1769575942.5042064,KXNBAGAME-26JAN27LACUTA-UTA,buy,1,0.07500000000000001,0.07,1769575950.8532476,-0.0050000000000000044,-6.666666666666672,0.06805172704678422,-0.006948272953215789,0.0005564269414316936,0.0,-14,0.02
27,1769575965.4301727,KXNBAGAME-26JAN27LACUTA-UTA,sell,1,0.065,0.07,1769575967.5678964,-0.0050000000000000044,-7.692307692307699,0.06699961720568795,0.001999617205687948,-0.0005553895834646339,0.0,-14,0.02
28,1769576065.1997125,KXNBAGAME-26JAN27LACUTA-UTA,sell,2,0.055,0.065,1769576083.938656,-0.020000000000000004,-18.181818181818183,0.05931047036613961,0.0043104703661396085,-0.0007540505233300586,0.0,-14,0.02
29,1769576086.0776553,KXNBAGAME-26JAN27LACUTA-UTA,buy,3,0.07500000000000001,0.07,1769576102.7205067,-0.015000000000000013,-6.666666666666672,0.06306287162368873,-0.011937128376311279,0.0012699498941586168,0.0,-14,0.02
30,1769576121.4477406,KXNBAGAME-26JAN27LACUTA-UTA,sell,1,0.065,0.055,1769576131.8894198,0.010000000000000002,15.384615384615389,0.06714217178888282,0.0021421717888828185,-0.0005908240537157327,0.0,-14,0.02
31,1769576134.0420578,KXNBAGAME-26JAN27LACUTA-UTA,sell,3,0.055,0.045,1769576138.2615397,0.030000000000000006,18.181818181818183,0.0586185290600962,0.003618529060096201,-0.0010211190735477343,0.0,-14,0.02
32,1769576140.402496,KXNBAGAME-26JAN27LACUTA-UTA,sell,6,0.045,0.055,1769576142.5436828,-0.06000000000000001,-22.222222222222225,0.0489465384769547,0.003946538476954704,-0.0016506591678062325,0.0,-14,0.02
33,1769576144.681812,KXNBAGAME-26JAN27LACUTA-UTA,sell,2,0.055,0.045,1769576146.8226445,0.020000000000000004,18.181818181818183,0.050536578003754,-0.0044634219962459976,-0.0006394870077109925,0.0,-14,0.02
34,1769576148.9635057,KXNBAGAME-26JAN27LACUTA-UTA,sell,3,0.045,0.04,1769576234.0458796,0.014999999999999993,11.111111111111105,0.04666925189614622,0.0016692518961462233,-0.0008733439173805343,0.0,-14,0.02
35,1769576238.2554681,KXNBAGAME-26JAN27LACUTA-UTA,sell,3,0.035,0.04,1769576240.3953853,-0.014999999999999993,-14.285714285714276,0.039596242664667214,0.0045962426646672105,-0.0006753937125131572,0.0,-15,0.02
36,1769576242.5356946,KXNBAGAME-26JAN27LACUTA-UTA,sell,3,0.035,0.045,1769576266.1989079,-0.029999999999999985,-28.57142857142855,0.03747175612728438,0.002471756127284376,-0.0006835245834353467,0.0,-15,0.02
37,1769576268.3391237,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.045,0.035,1769576303.6865323,-0.01999999999999999,-22.222222222222214,0.03781518556238887,-0.007184814437611126,0.0005605644844072736,0.0,-15,0.02
38,1769576305.8243692,KXNBAGAME-26JAN27LACUTA-UTA,sell,4,0.035,0.04,1769576334.906924,-0.01999999999999999,-14.285714285714276,0.03931434810531531,0.004314348105315308,-0.000789234465042709,0.0,-15,0.02
39,1769576349.4830346,KXNBAGAME-26JAN27LACUTA-UTA,buy,2,0.045,0.045,1769576412.8366477,0.0,0.0,0.041624875505466924,-0.0033751244945330744,0.0006500020550276391,0.0,-15,0.02
